1523267509.2716172,5.88,42.58 
1523267510.3899624,5.88,42.58 
1523267511.5119648,5.88,42.58 
1523267512.632323,5.81,42.46 
1523267513.7503815,5.81,42.46 
1523267514.8724294,5.81,42.46 
1523267515.99078,5.81,42.46 
1523267517.1142328,5.81,42.46 
1523267518.2328937,5.81,42.46 
1523267519.3511608,5.81,42.46 
1523267520.4661086,5.81,42.46 
1523267521.591536,5.81,42.46 
1523267522.7095833,5.75,42.35 
1523267523.8318555,5.75,42.35 
1523267524.9499006,5.75,42.35 
1523267526.0705423,5.69,42.24 
1523267527.1902924,5.69,42.24 
1523267528.3103776,5.69,42.24 
1523267530.3168786,5.62,42.12 
1523267531.4307816,5.62,42.12 
1523267532.5531673,5.62,42.12 
1523267533.6713052,5.62,42.12 
1523267534.7897744,5.62,42.12 
1523267535.9095752,5.62,42.12 
1523267537.0318434,5.62,42.12 
1523267538.170253,5.62,42.12 
1523267539.2720513,5.62,42.12 
1523267540.3902538,5.56,42.01 
1523267541.5303824,5.56,42.01 
1523267542.6325858,5.56,42.01 
1523267543.7506878,5.56,42.01 
1523267544.871514,5.56,42.01 
1523267545.9910893,5.56,42.01 
1523267547.3511794,5.56,42.01 
1523267548.4757235,5.56,42.01 
1523267549.5896344,5.56,42.01 
1523267550.7097507,5.56,42.01 
1523267551.8302572,5.56,42.01 
1523267552.9541333,5.56,42.01 
1523267554.0704556,5.56,42.01 
1523267555.1905997,5.56,42.01 
1523267556.3105574,5.56,42.01 
1523267557.4305692,5.56,42.01 
1523267558.6309395,5.56,42.01 
1523267559.7556274,5.56,42.01 
1523267560.8712375,5.62,42.12 
1523267561.9913242,5.56,42.01 
1523267563.1114628,5.62,42.12 
1523267564.2296593,5.62,42.12 
1523267565.3518915,5.62,42.12 
1523267566.4699986,5.62,42.12 
1523267567.5927556,5.62,42.12 
1523267568.7127504,5.62,42.12 
1523267569.83067,5.62,42.12 
1523267570.952993,5.62,42.12 
1523267572.07081,5.62,42.12 
1523267573.1910534,5.62,42.12 
1523267574.3112223,5.62,42.12 
1523267575.4371686,5.62,42.12 
1523267576.5515711,5.62,42.12 
1523267577.7517755,5.62,42.12 
1523267578.8698285,5.62,42.12 
1523267579.9905713,5.62,42.12 
1523267581.1921213,5.62,42.12 
1523267582.3103125,5.62,42.12 
1523267583.4304793,5.62,42.12 
1523267584.6306968,5.56,42.01 
1523267585.7511823,5.56,42.01 
1523267586.877023,5.56,42.01 
1523267587.9911404,5.56,42.01 
1523267589.1112976,5.56,42.01 
1523267590.2294326,5.56,42.01 
1523267591.3517776,5.56,42.01 
1523267592.46989,5.56,42.01 
1523267593.5920155,5.56,42.01 
1523267594.710144,5.56,42.01 
1523267595.8305354,5.62,42.12 
1523267596.9504995,5.62,42.12 
1523267598.0706115,5.62,42.12 
1523267599.2069283,5.62,42.12 
1523267600.391117,5.62,42.12 
1523267601.593194,5.62,42.12 
1523267602.71155,5.62,42.12 
1523267603.8315008,5.62,42.12 
1523267605.0418415,5.62,42.12 
1523267606.3118217,5.62,42.12 
1523267607.430122,5.62,42.12 
1523267608.5521526,5.62,42.12 
1523267609.6724262,5.62,42.12 
1523267610.7905765,5.62,42.12 
1523267611.9106054,5.69,42.24 
1523267613.0311356,5.69,42.24 
1523267614.1511242,5.69,42.24 
1523267615.2711844,5.69,42.24 
1523267616.4713435,5.69,42.24 
1523267617.7535396,5.62,42.12 
1523267618.8697762,5.62,42.12 
1523267619.9902508,5.62,42.12 
1523267621.113717,5.69,42.24 
1523267622.472243,5.62,42.12 
1523267623.5903988,5.69,42.24 
1523267624.714579,5.62,42.12 
1523267625.830835,5.69,42.24 
1523267627.0330684,5.69,42.24 
1523267628.1510544,5.69,42.24 
1523267629.2734323,5.75,42.35 
1523267630.4713354,5.75,42.35 
1523267631.6096027,5.75,42.35 
1523267632.7117307,5.75,42.35 
1523267633.8299186,5.75,42.35 
1523267634.9541097,5.81,42.46 
1523267636.0722585,5.81,42.46 
1523267637.272967,5.81,42.46 
1523267638.390695,5.81,42.46 
1523267639.5108266,5.81,42.46 
1523267640.6308832,5.81,42.46 
1523267641.7543933,5.81,42.46 
1523267642.8713002,5.81,42.46 
1523267643.9913497,5.81,42.46 
1523267645.1117382,5.81,42.46 
1523267646.2336504,5.81,42.46 
1523267647.3498201,5.81,42.46 
1523267648.4701507,5.81,42.46 
1523267649.5902195,5.81,42.46 
1523267650.715523,5.81,42.46 
1523267651.830532,5.81,42.46 
1523267652.9507241,5.81,42.46 
1523267654.07124,5.81,42.46 
1523267655.1930285,5.81,42.46 
1523267656.3112247,5.81,42.46 
1523267657.7283494,5.81,42.46 
1523267658.7915485,5.81,42.46 
1523267659.9137306,5.81,42.46 
1523267661.0300438,5.81,42.46 
1523267662.2299402,5.81,42.46 
1523267663.3504047,5.81,42.46 
1523267664.4704027,5.81,42.46 
1523267665.670554,5.88,42.58 
1523267666.7955205,5.88,42.58 
1523267667.9929147,5.88,42.58 
1523267669.11311,5.88,42.58 
1523267670.231105,5.88,42.58 
1523267671.3797774,5.81,42.46 
1523267672.5616791,5.81,42.46 
1523267673.6716993,5.81,42.46 
1523267674.7901862,5.81,42.46 
1523267675.910191,5.81,42.46 
1523267677.2722054,5.81,42.46 
1523267678.3904572,5.81,42.46 
1523267679.5249984,5.81,42.46 
1523267680.6309516,5.81,42.46 
1523267681.7509482,5.81,42.46 
1523267682.87241,5.81,42.46 
1523267683.9912734,5.81,42.46 
1523267685.1133885,5.81,42.46 
1523267686.4756112,5.81,42.46 
1523267687.589816,5.81,42.46 
1523267688.7099411,5.81,42.46 
1523267689.830182,5.81,42.46 
1523267690.9503024,5.81,42.46 
1523267692.0706189,5.81,42.46 
1523267693.2767394,5.81,42.46 
1523267694.4707537,5.81,42.46 
1523267695.59294,5.81,42.46 
1523267696.715111,5.81,42.46 
1523267697.831286,5.88,42.58 
1523267698.9734604,5.88,42.58 
1523267700.0698636,5.88,42.58 
1523267701.1897926,5.88,42.58 
1523267702.3099785,5.88,42.58 
1523267703.4320354,5.88,42.58 
1523267704.5523732,5.88,42.58 
1523267705.6708531,5.88,42.58 
1523267706.790639,5.88,42.58 
1523267707.9107509,5.88,42.58 
1523267709.1111002,5.88,42.58 
1523267710.2310603,5.88,42.58 
1523267711.3512285,5.88,42.58 
1523267712.4715052,5.88,42.58 
1523267713.5895464,5.88,42.58 
1523267714.7098532,5.88,42.58 
1523267715.8499272,5.88,42.58 
1523267717.0301085,5.88,42.58 
1523267718.1503084,5.94,42.69 
1523267719.2703767,5.88,42.58 
1523267720.390655,5.94,42.69 
1523267721.512863,5.88,42.58 
1523267722.6312816,5.88,42.58 
1523267723.7510781,5.94,42.69 
1523267724.875542,5.88,42.58 
1523267725.9894373,5.94,42.69 
1523267727.1095154,5.94,42.69 
1523267728.2297354,5.94,42.69 
1523267729.3498216,5.94,42.69 
1523267731.3566768,5.94,42.69 
1523267733.0364673,5.94,42.69 
1523267734.150588,5.94,42.69 
1523267735.2707245,5.94,42.69 
1523267736.4730737,5.94,42.69 
1523267737.6670327,5.94,42.69 
1523267738.7954865,5.94,42.69 
1523267739.9094293,5.94,42.69 
1523267741.0299335,5.94,42.69 
1523267742.1498156,5.94,42.69 
1523267743.269987,5.94,42.69 
1523267744.390178,5.94,42.69 
1523267745.5103528,5.94,42.69 
1523267751.6712325,5.88,42.58 
1523267752.7933416,5.88,42.58 
1523267753.9094589,5.88,42.58 
1523267755.0376835,5.88,42.58 
1523267756.1519282,5.88,42.58 
1523267757.2700212,5.88,42.58 
1523267758.3922083,5.88,42.58 
1523267759.5142944,5.81,42.46 
1523267760.6346607,5.81,42.46 
1523267761.8306987,5.81,42.46 
1523267762.9531963,5.81,42.46 
1523267764.0711043,5.81,42.46 
1523267765.1912339,5.81,42.46 
1523267766.3133557,5.75,42.35 
1523267767.431511,5.75,42.35 
1523267768.5516555,5.75,42.35 
1523267769.6719694,5.75,42.35 
1523267770.8701158,5.75,42.35 
1523267771.9910488,5.75,42.35 
1523267773.1124477,5.75,42.35 
1523267774.230506,5.75,42.35 
1523267775.350831,5.75,42.35 
1523267776.5509028,5.69,42.24 
1523267777.6710575,5.75,42.35 
1523267778.7912564,5.75,42.35 
1523267779.9116826,5.75,42.35 
1523267781.0314703,5.75,42.35 
1523267782.1536126,5.75,42.35 
1523267783.3538384,5.75,42.35 
1523267784.5501685,5.75,42.35 
1523267785.670172,5.69,42.24 
1523267786.7904236,5.69,42.24 
1523267787.9110057,5.69,42.24 
1523267789.0306432,5.69,42.24 
1523267790.1508284,5.69,42.24 
1523267791.2710335,5.75,42.35 
1523267792.391086,5.69,42.24 
1523267793.519251,5.69,42.24 
1523267794.62947,5.69,42.24 
1523267795.749663,5.69,42.24 
1523267796.952292,5.69,42.24 
1523267798.0699399,5.69,42.24 
1523267799.190261,5.69,42.24 
1523267800.3103104,5.69,42.24 
1523267801.4304628,5.69,42.24 
1523267802.550668,5.69,42.24 
1523267803.6747217,5.69,42.24 
1523267804.87291,5.69,42.24 
1523267806.071131,5.69,42.24 
1523267807.1934276,5.69,42.24 
1523267808.3094985,5.69,42.24 
1523267809.4295852,5.69,42.24 
1523267810.63001,5.69,42.24 
1523267811.750067,5.69,42.24 
1523267812.870254,5.69,42.24 
1523267813.9906888,5.69,42.24 
1523267815.1105654,5.69,42.24 
1523267816.232691,5.69,42.24 
1523267817.350808,5.69,42.24 
1523267818.4709435,5.69,42.24 
1523267819.6710982,5.69,42.24 
1523267821.0293179,5.62,42.12 
1523267822.155475,5.62,42.12 
1523267823.2755375,5.62,42.12 
1523267824.3918893,5.62,42.12 
1523267825.5100403,5.62,42.12 
1523267826.632222,5.62,42.12 
1523267827.7503588,5.56,42.01 
1523267828.8740947,5.56,42.01 
1523267829.9907124,5.56,42.01 
1523267831.1111274,5.56,42.01 
1523267832.2324684,5.56,42.01 
1523267833.353017,5.62,42.12 
1523267834.4692302,5.56,42.01 
1523267835.589538,5.62,42.12 
1523267836.7896757,5.56,42.01 
1523267837.9117205,5.56,42.01 
1523267839.0299797,5.56,42.01 
1523267840.1506362,5.56,42.01 
1523267841.270268,5.56,42.01 
1523267842.416561,5.56,42.01 
1523267843.510591,5.5,41.9 
1523267844.635553,5.56,42.01 
1523267845.7509005,5.5,41.9 
1523267847.1113129,5.5,41.9 
1523267848.2316897,5.5,41.9 
1523267854.3903418,5.5,41.9 
1523267855.5123982,5.5,41.9 
1523267856.8707185,5.5,41.9 
1523267857.992746,5.5,41.9 
1523267859.1109107,5.5,41.9 
1523267860.231159,5.5,41.9 
1523267861.3513474,5.5,41.9 
1523267862.711436,5.5,41.9 
1523267863.8296132,5.5,41.9 
1523267864.9498224,5.5,41.9 
1523267866.0720992,5.5,41.9 
1523267867.190154,5.5,41.9 
1523267868.310241,5.5,41.9 
1523267869.4304266,5.5,41.9 
1523267870.5530157,5.5,41.9 
1523267871.6708648,5.5,41.9 
1523267872.790988,5.5,41.9 
1523267873.9133458,5.5,41.9 
1523267875.1091657,5.5,41.9 
1523267876.2474551,5.44,41.79 
1523267877.3517609,5.44,41.79 
1523267878.4724452,5.44,41.79 
1523267879.591968,5.44,41.79 
1523267880.7102182,5.44,41.79 
1523267881.830331,5.44,41.79 
1523267882.952477,5.44,41.79 
1523267884.0705667,5.44,41.79 
1523267885.1908948,5.38,41.68 
1523267886.3230152,5.38,41.68 
1523267887.4294455,5.38,41.68 
1523267888.555732,5.38,41.68 
1523267889.6714103,5.38,41.68 
1523267890.7915256,5.38,41.68 
1523267891.9097025,5.38,41.68 
1523267893.1101854,5.38,41.68 
1523267894.23206,5.38,41.68 
1523267895.351134,5.38,41.68 
1523267896.5505524,5.38,41.68 
1523267897.6706524,5.38,41.68 
1523267898.790789,5.38,41.68 
1523267899.9108171,5.38,41.68 
1523267901.0355282,5.38,41.68 
1523267902.1492248,5.38,41.68 
1523267903.2713895,5.38,41.68 
1523267904.471602,5.38,41.68 
1523267905.589791,5.38,41.68 
1523267906.709927,5.38,41.68 
1523267907.830103,5.38,41.68 
1523267908.9555855,5.38,41.68 
1523267910.0703664,5.38,41.68 
1523267911.1965382,5.38,41.68 
1523267912.3156116,5.38,41.68 
1523267913.4308238,5.38,41.68 
1523267914.553264,5.38,41.68 
1523267915.6713047,5.38,41.68 
1523267916.8013904,5.38,41.68 
1523267917.9916744,5.44,41.79 
1523267919.1097193,5.44,41.79 
1523267920.229844,5.38,41.68 
1523267921.3507373,5.44,41.79 
1523267922.471039,5.44,41.79 
1523267923.6705341,5.38,41.68 
1523267924.870555,5.38,41.68 
1523267925.9907568,5.38,41.68 
1523267927.112936,5.38,41.68 
1523267928.23108,5.38,41.68 
1523267929.351211,5.38,41.68 
1523267930.469401,5.38,41.68 
1523267931.5916564,5.38,41.68 
1523267932.7097054,5.38,41.68 
1523267933.8298638,5.38,41.68 
1523267935.0321279,5.38,41.68 
1523267936.1502812,5.38,41.68 
1523267937.2724173,5.38,41.68 
1523267938.4729872,5.38,41.68 
1523267939.5907528,5.38,41.68 
1523267940.7109635,5.38,41.68 
1523267941.8290462,5.38,41.68 
1523267942.9492545,5.38,41.68 
1523267944.06934,5.38,41.68 
1523267945.3496568,5.38,41.68 
1523267946.4697332,5.38,41.68 
1523267947.5919275,5.38,41.68 
1523267948.7140923,5.38,41.68 
1523267949.8302522,5.38,41.68 
1523267950.9504387,5.38,41.68 
1523267952.0706081,5.38,41.68 
1523267953.1907408,5.38,41.68 
1523267954.3110454,5.38,41.68 
1523267955.4353552,5.38,41.68 
1523267956.6311839,5.38,41.68 
1523267957.751472,5.38,41.68 
1523267958.8714907,5.44,41.79 
1523267959.9916477,5.44,41.79 
1523267961.1101575,5.44,41.79 
1523267962.2301598,5.44,41.79 
1523267968.3909996,5.44,41.79 
1523267969.5110867,5.5,41.9 
1523267970.8734818,5.5,41.9 
1523267971.9915025,5.5,41.9 
1523267973.1095257,5.5,41.9 
1523267974.2318437,5.56,42.01 
1523267975.3500018,5.56,42.01 
1523267976.5542257,5.56,42.01 
1523267977.750728,5.56,42.01 
1523267978.8705645,5.56,42.01 
1523267979.9908087,5.56,42.01 
1523267981.1907754,5.62,42.12 
1523267982.3090532,5.62,42.12 
1523267983.451107,5.62,42.12 
1523267984.5513709,5.62,42.12 
1523267985.6696289,5.62,42.12 
1523267986.7895892,5.62,42.12 
1523267987.9098206,5.69,42.24 
1523267989.0300999,5.69,42.24 
1523267990.1522179,5.69,42.24 
1523267991.3504293,5.69,42.24 
1523267992.4705088,5.69,42.24 
1523267993.5907505,5.69,42.24 
1523267994.7111838,5.69,42.24 
1523267995.9109879,5.69,42.24 
1523268002.071883,5.69,42.24 
1523268003.1966224,5.69,42.24 
1523268004.3121932,5.69,42.24 
1523268005.430358,5.69,42.24 
1523268006.5505285,5.69,42.24 
1523268007.672738,5.69,42.24 
1523268008.870838,5.69,42.24 
1523268009.990992,5.69,42.24 
1523268011.1112802,5.69,42.24 
1523268012.2293837,5.69,42.24 
1523268013.355638,5.69,42.24 
1523268014.469813,5.69,42.24 
1523268015.5899813,5.69,42.24 
1523268016.7504215,5.69,42.24 
1523268017.99021,5.69,42.24 
1523268019.1103487,5.69,42.24 
1523268020.2305818,5.62,42.12 
1523268021.3528028,5.69,42.24 
1523268022.7409804,5.62,42.12 
1523268023.9110703,5.62,42.12 
1523268025.0292346,5.62,42.12 
1523268026.1496925,5.69,42.24 
1523268027.2697113,5.69,42.24 
1523268028.3898423,5.69,42.24 
1523268029.5799856,5.69,42.24 
1523268030.7101007,5.69,42.24 
1523268032.230401,5.69,42.24 
1523268033.3505335,5.62,42.12 
1523268034.4709384,5.62,42.12 
1523268035.5908387,5.69,42.24 
1523268036.7109213,5.69,42.24 
1523268037.835248,5.69,42.24 
1523268039.0297806,5.69,42.24 
1523268040.2294621,5.69,42.24 
1523268041.3496542,5.69,42.24 
1523268042.4698844,5.69,42.24 
1523268043.590234,5.69,42.24 
1523268044.7401495,5.69,42.24 
1523268045.9102244,5.69,42.24 
1523268047.0324004,5.69,42.24 
1523268048.2306817,5.69,42.24 
1523268049.348825,5.75,42.35 
1523268050.4689054,5.69,42.24 
1523268051.5895584,5.69,42.24 
1523268052.709313,5.69,42.24 
1523268053.8295276,5.69,42.24 
1523268054.9496646,5.69,42.24 
1523268056.1498282,5.69,42.24 
1523268057.2720802,5.69,42.24 
1523268058.3902078,5.69,42.24 
1523268059.5102727,5.69,42.24 
1523268060.632406,5.69,42.24 
1523268061.7506154,5.69,42.24 
1523268062.86885,5.69,42.24 
1523268063.9910135,5.69,42.24 
1523268065.189424,5.69,42.24 
1523268066.309451,5.69,42.24 
1523268067.4294188,5.69,42.24 
1523268068.5499272,5.62,42.12 
1523268069.749779,5.62,42.12 
1523268070.8740098,5.62,42.12 
1523268071.9902227,5.62,42.12 
1523268073.4071124,5.56,42.01 
1523268074.4704757,5.56,42.01 
1523268075.5926874,5.56,42.01 
1523268076.8708842,5.56,42.01 
1523268077.9891217,5.5,41.9 
1523268079.1131501,5.5,41.9 
1523268080.229523,5.5,41.9 
1523268081.3494787,5.5,41.9 
1523268082.469572,5.5,41.9 
1523268083.5898845,5.5,41.9 
1523268084.7099895,5.5,41.9 
1523268085.8326209,5.44,41.79 
1523268087.0304196,5.44,41.79 
1523268088.1544843,5.5,41.9 
1523268089.2706358,5.5,41.9 
1523268090.39087,5.5,41.9 
1523268091.508958,5.5,41.9 
1523268092.7112696,5.5,41.9 
1523268093.8295033,5.5,41.9 
1523268094.9496207,5.5,41.9 
1523268096.0756664,5.5,41.9 
1523268097.1898687,5.5,41.9 
1523268098.309936,5.5,41.9 
1523268099.4300988,5.5,41.9 
1523268100.5512102,5.5,41.9 
1523268101.7505867,5.5,41.9 
1523268102.8709986,5.5,41.9 
1523268103.9927843,5.5,41.9 
1523268105.132974,5.5,41.9 
1523268106.2292504,5.5,41.9 
1523268107.3492954,5.5,41.9 
1523268108.4694235,5.5,41.9 
1523268109.5896604,5.5,41.9 
1523268110.7098098,5.5,41.9 
1523268111.830257,5.5,41.9 
1523268112.9502857,5.5,41.9 
1523268114.0704286,5.5,41.9 
1523268115.2724946,5.5,41.9 
1523268116.5006013,5.5,41.9 
1523268117.670855,5.5,41.9 
1523268118.7889948,5.5,41.9 
1523268119.9091177,5.5,41.9 
1523268126.0718968,5.44,41.79 
1523268127.190242,5.44,41.79 
1523268128.3103967,5.44,41.79 
1523268129.4296463,5.44,41.79 
1523268130.5488024,5.44,41.79 
1523268131.669053,5.44,41.79 
1523268132.7931495,5.44,41.79 
1523268133.9892488,5.44,41.79 
1523268135.1093428,5.44,41.79 
1523268136.2295477,5.44,41.79 
1523268137.349819,5.44,41.79 
1523268138.550367,5.38,41.68 
1523268139.6701338,5.38,41.68 
1523268140.7902932,5.38,41.68 
1523268141.9908376,5.38,41.68 
1523268143.1104643,5.38,41.68 
1523268144.2287548,5.38,41.68 
1523268145.3489454,5.38,41.68 
1523268146.5490525,5.31,41.56 
1523268147.687263,5.31,41.56 
1523268148.8698635,5.31,41.56 
1523268149.9896832,5.31,41.56 
1523268151.111738,5.31,41.56 
1523268152.230025,5.31,41.56 
1523268153.3500972,5.31,41.56 
1523268154.4702792,5.31,41.56 
1523268155.5904684,5.31,41.56 
1523268156.710468,5.31,41.56 
1523268157.9166298,5.31,41.56 
1523268159.1911452,5.31,41.56 
1523268160.3110726,5.31,41.56 
1523268161.4291277,5.31,41.56 
1523268162.5513718,5.31,41.56 
1523268163.6876066,5.31,41.56 
1523268164.7897918,5.25,41.45 
1523268165.909896,5.25,41.45 
1523268167.0361104,5.25,41.45 
1523268168.150372,5.25,41.45 
1523268169.2725463,5.25,41.45 
1523268170.3885977,5.31,41.56 
1523268171.5906932,5.31,41.56 
1523268172.7908785,5.31,41.56 
1523268173.9110687,5.31,41.56 
1523268175.0291977,5.31,41.56 
1523268176.1558156,5.31,41.56 
